날짜,발전기명,주소,설비용량(MW),일일발전량(Wh)
2018-12-31,광양항태양광,전남 광양시 도이동 775,2.3,4663800
2019-01-01,광양항태양광,전남 광양시 도이동 775,2.3,3677400
2019-01-02,광양항태양광,전남 광양시 도이동 775,2.3,4678200
2019-01-03,광양항태양광,전남 광양시 도이동 775,2.3,4667400
2019-01-04,광양항태양광,전남 광양시 도이동 775,2.3,2048400
2019-01-05,광양항태양광,전남 광양시 도이동 775,2.3,3808800
2019-01-06,광양항태양광,전남 광양시 도이동 775,2.3,4473000
2019-01-07,광양항태양광,전남 광양시 도이동 775,2.3,4231800
2019-01-08,광양항태양광,전남 광양시 도이동 775,2.3,4302000
2019-01-09,광양항태양광,전남 광양시 도이동 775,2.3,3295800
2019-01-10,광양항태양광,전남 광양시 도이동 775,2.3,4165200
2019-01-11,광양항태양광,전남 광양시 도이동 775,2.3,4075200
2019-01-12,광양항태양광,전남 광양시 도이동 775,2.3,2363400
2019-01-13,광양항태양광,전남 광양시 도이동 775,2.3,4627800
2019-01-14,광양항태양광,전남 광양시 도이동 775,2.3,4480200
2019-01-15,광양항태양광,전남 광양시 도이동 775,2.3,3864600
2019-01-16,광양항태양광,전남 광양시 도이동 775,2.3,5142600
2019-01-17,광양항태양광,전남 광양시 도이동 775,2.3,4910400
2019-01-18,광양항태양광,전남 광양시 도이동 775,2.3,4815000
2019-01-19,광양항태양광,전남 광양시 도이동 775,2.3,3025800
2019-01-20,광양항태양광,전남 광양시 도이동 775,2.3,5009400
2019-01-21,광양항태양광,전남 광양시 도이동 775,2.3,5301000
2019-01-22,광양항태양광,전남 광양시 도이동 775,2.3,4932000
2019-01-23,광양항태양광,전남 광양시 도이동 775,2.3,4604400
2019-01-24,광양항태양광,전남 광양시 도이동 775,2.3,5036400
2019-01-25,광양항태양광,전남 광양시 도이동 775,2.3,3430800
2019-01-26,광양항태양광,전남 광양시 도이동 775,2.3,5446800
2019-01-27,광양항태양광,전남 광양시 도이동 775,2.3,5477400
2019-01-28,광양항태양광,전남 광양시 도이동 775,2.3,3936600
2019-01-29,광양항태양광,전남 광양시 도이동 775,2.3,5347800
2019-01-30,광양항태양광,전남 광양시 도이동 775,2.3,3855600
2019-01-31,광양항태양광,전남 광양시 도이동 775,2.3,1197000
2019-02-01,광양항태양광,전남 광양시 도이동 775,2.3,6138000
2019-02-02,광양항태양광,전남 광양시 도이동 775,2.3,5628600
2019-02-03,광양항태양광,전남 광양시 도이동 775,2.3,235800
2019-02-04,광양항태양광,전남 광양시 도이동 775,2.3,6039000
2019-02-05,광양항태양광,전남 광양시 도이동 775,2.3,5979600
2019-02-06,광양항태양광,전남 광양시 도이동 775,2.3,5517000
2019-02-07,광양항태양광,전남 광양시 도이동 775,2.3,2934000
2019-02-08,광양항태양광,전남 광양시 도이동 775,2.3,5596200
2019-02-09,광양항태양광,전남 광양시 도이동 775,2.3,5214600
2019-02-10,광양항태양광,전남 광양시 도이동 775,2.3,4590000
2019-02-11,광양항태양광,전남 광양시 도이동 775,2.3,6397200
2019-02-12,광양항태양광,전남 광양시 도이동 775,2.3,6055200
2019-02-13,광양항태양광,전남 광양시 도이동 775,2.3,5954400
2019-02-14,광양항태양광,전남 광양시 도이동 775,2.3,5317200
2019-02-15,광양항태양광,전남 광양시 도이동 775,2.3,2970000
2019-02-16,광양항태양광,전남 광양시 도이동 775,2.3,6111000
2019-02-17,광양항태양광,전남 광양시 도이동 775,2.3,6906600
2019-02-18,광양항태양광,전남 광양시 도이동 775,2.3,2611800
2019-02-19,광양항태양광,전남 광양시 도이동 775,2.3,1486800
2019-02-20,광양항태양광,전남 광양시 도이동 775,2.3,7025400
2019-02-21,광양항태양광,전남 광양시 도이동 775,2.3,6825600
2019-02-22,광양항태양광,전남 광양시 도이동 775,2.3,4170600
2019-02-23,광양항태양광,전남 광양시 도이동 775,2.3,6688800
2019-02-24,광양항태양광,전남 광양시 도이동 775,2.3,6904800
2019-02-25,광양항태양광,전남 광양시 도이동 775,2.3,6915600
2019-02-26,광양항태양광,전남 광양시 도이동 775,2.3,6634800
2019-02-27,광양항태양광,전남 광양시 도이동 775,2.3,3200400
2019-02-28,광양항태양광,전남 광양시 도이동 775,2.3,6150600
2019-03-01,광양항태양광,전남 광양시 도이동 775,2.3,6946200
2019-03-02,광양항태양광,전남 광양시 도이동 775,2.3,5038200
2019-03-03,광양항태양광,전남 광양시 도이동 775,2.3,4134600
2019-03-04,광양항태양광,전남 광양시 도이동 775,2.3,6147000
2019-03-05,광양항태양광,전남 광양시 도이동 775,2.3,4266000
2019-03-06,광양항태양광,전남 광양시 도이동 775,2.3,4807800
2019-03-07,광양항태양광,전남 광양시 도이동 775,2.3,7009200
2019-03-08,광양항태양광,전남 광양시 도이동 775,2.3,7979400
2019-03-09,광양항태양광,전남 광양시 도이동 775,2.3,6161400
2019-03-10,광양항태양광,전남 광양시 도이동 775,2.3,1882800
2019-03-11,광양항태양광,전남 광양시 도이동 775,2.3,5997600
2019-03-12,광양항태양광,전남 광양시 도이동 775,2.3,6863400
2019-03-13,광양항태양광,전남 광양시 도이동 775,2.3,8343000
2019-03-14,광양항태양광,전남 광양시 도이동 775,2.3,8341200
2019-03-15,광양항태양광,전남 광양시 도이동 775,2.3,4993200
2019-03-16,광양항태양광,전남 광양시 도이동 775,2.3,8274600
2019-03-17,광양항태양광,전남 광양시 도이동 775,2.3,8830800
2019-03-18,광양항태양광,전남 광양시 도이동 775,2.3,5731200
2019-03-19,광양항태양광,전남 광양시 도이동 775,2.3,7772400
2019-03-20,광양항태양광,전남 광양시 도이동 775,2.3,2608200
2019-03-21,광양항태양광,전남 광양시 도이동 775,2.3,6841800
2019-03-22,광양항태양광,전남 광양시 도이동 775,2.3,9298800
2019-03-23,광양항태양광,전남 광양시 도이동 775,2.3,7743600
2019-03-24,광양항태양광,전남 광양시 도이동 775,2.3,9675000
2019-03-25,광양항태양광,전남 광양시 도이동 775,2.3,6210000
2019-03-26,광양항태양광,전남 광양시 도이동 775,2.3,8969400
2019-03-27,광양항태양광,전남 광양시 도이동 775,2.3,8429400
2019-03-28,광양항태양광,전남 광양시 도이동 775,2.3,7423200
2019-03-29,광양항태양광,전남 광양시 도이동 775,2.3,8170200
2019-03-30,광양항태양광,전남 광양시 도이동 775,2.3,8080200
2019-03-31,광양항태양광,전남 광양시 도이동 775,2.3,9734400
2019-04-01,광양항태양광,전남 광양시 도이동 775,2.3,9068400
2019-04-02,광양항태양광,전남 광양시 도이동 775,2.3,9711000
2019-04-03,광양항태양광,전남 광양시 도이동 775,2.3,9766800
2019-04-04,광양항태양광,전남 광양시 도이동 775,2.3,9419400
2019-04-05,광양항태양광,전남 광양시 도이동 775,2.3,8289000
2019-04-06,광양항태양광,전남 광양시 도이동 775,2.3,9054000
2019-04-07,광양항태양광,전남 광양시 도이동 775,2.3,2143800
2019-04-08,광양항태양광,전남 광양시 도이동 775,2.3,7083000
2019-04-09,광양항태양광,전남 광양시 도이동 775,2.3,4748400
2019-04-10,광양항태양광,전남 광양시 도이동 775,2.3,2543400
2019-04-11,광양항태양광,전남 광양시 도이동 775,2.3,6760800
2019-04-12,광양항태양광,전남 광양시 도이동 775,2.3,8807400
2019-04-13,광양항태양광,전남 광양시 도이동 775,2.3,8152200
2019-04-14,광양항태양광,전남 광양시 도이동 775,2.3,3384000
2019-04-15,광양항태양광,전남 광양시 도이동 775,2.3,10168200
2019-04-16,광양항태양광,전남 광양시 도이동 775,2.3,8159400
2019-04-17,광양항태양광,전남 광양시 도이동 775,2.3,5513400
2019-04-18,광양항태양광,전남 광양시 도이동 775,2.3,10402200
2019-04-19,광양항태양광,전남 광양시 도이동 775,2.3,4113000
2019-04-20,광양항태양광,전남 광양시 도이동 775,2.3,9869400
2019-04-21,광양항태양광,전남 광양시 도이동 775,2.3,7390800
2019-04-22,광양항태양광,전남 광양시 도이동 775,2.3,9423000
2019-04-23,광양항태양광,전남 광양시 도이동 775,2.3,1641600
2019-04-24,광양항태양광,전남 광양시 도이동 775,2.3,5518800
2019-04-25,광양항태양광,전남 광양시 도이동 775,2.3,432000
2019-04-26,광양항태양광,전남 광양시 도이동 775,2.3,6154200
2019-04-27,광양항태양광,전남 광양시 도이동 775,2.3,10018800
2019-04-28,광양항태양광,전남 광양시 도이동 775,2.3,6125400
2019-04-29,광양항태양광,전남 광양시 도이동 775,2.3,765000
2019-04-30,광양항태양광,전남 광양시 도이동 775,2.3,7822800
2019-05-01,광양항태양광,전남 광양시 도이동 775,2.3,8814600
2019-05-02,광양항태양광,전남 광양시 도이동 775,2.3,11361600
2019-05-03,광양항태양광,전남 광양시 도이동 775,2.3,10857600
2019-05-04,광양항태양광,전남 광양시 도이동 775,2.3,9471600
2019-05-05,광양항태양광,전남 광양시 도이동 775,2.3,10132200
2019-05-06,광양항태양광,전남 광양시 도이동 775,2.3,10071000
2019-05-07,광양항태양광,전남 광양시 도이동 775,2.3,10976400
2019-05-08,광양항태양광,전남 광양시 도이동 775,2.3,8096400
2019-05-09,광양항태양광,전남 광양시 도이동 775,2.3,9298800
2019-05-10,광양항태양광,전남 광양시 도이동 775,2.3,9210600
2019-05-11,광양항태양광,전남 광양시 도이동 775,2.3,9547200
2019-05-12,광양항태양광,전남 광양시 도이동 775,2.3,10303200
2019-05-13,광양항태양광,전남 광양시 도이동 775,2.3,9275400
2019-05-14,광양항태양광,전남 광양시 도이동 775,2.3,9858600
2019-05-15,광양항태양광,전남 광양시 도이동 775,2.3,9493200
2019-05-16,광양항태양광,전남 광양시 도이동 775,2.3,9781200
2019-05-17,광양항태양광,전남 광양시 도이동 775,2.3,7464600
2019-05-18,광양항태양광,전남 광양시 도이동 775,2.3,2487600
2019-05-19,광양항태양광,전남 광양시 도이동 775,2.3,1681200
2019-05-20,광양항태양광,전남 광양시 도이동 775,2.3,6481800
2019-05-21,광양항태양광,전남 광양시 도이동 775,2.3,12220200
2019-05-22,광양항태양광,전남 광양시 도이동 775,2.3,11932200
2019-05-23,광양항태양광,전남 광양시 도이동 775,2.3,11313000
2019-05-24,광양항태양광,전남 광양시 도이동 775,2.3,10587600
2019-05-25,광양항태양광,전남 광양시 도이동 775,2.3,9226800
2019-05-26,광양항태양광,전남 광양시 도이동 775,2.3,8875800
2019-05-27,광양항태양광,전남 광양시 도이동 775,2.3,491400
2019-05-28,광양항태양광,전남 광양시 도이동 775,2.3,10704600
2019-05-29,광양항태양광,전남 광양시 도이동 775,2.3,12018600
2019-05-30,광양항태양광,전남 광양시 도이동 775,2.3,9135000
2019-05-31,광양항태양광,전남 광양시 도이동 775,2.3,8231400
2019-06-01,광양항태양광,전남 광양시 도이동 775,2.3,9662400
2019-06-02,광양항태양광,전남 광양시 도이동 775,2.3,9565200
2019-06-03,광양항태양광,전남 광양시 도이동 775,2.3,10938600
2019-06-04,광양항태양광,전남 광양시 도이동 775,2.3,11134800
2019-06-05,광양항태양광,전남 광양시 도이동 775,2.3,10767600
2019-06-06,광양항태양광,전남 광양시 도이동 775,2.3,6658200
2019-06-07,광양항태양광,전남 광양시 도이동 775,2.3,2167200
2019-06-08,광양항태양광,전남 광양시 도이동 775,2.3,6741000
2019-06-09,광양항태양광,전남 광양시 도이동 775,2.3,10251000
2019-06-10,광양항태양광,전남 광양시 도이동 775,2.3,5925600
2019-06-11,광양항태양광,전남 광양시 도이동 775,2.3,6010200
2019-06-12,광양항태양광,전남 광양시 도이동 775,2.3,10756800
2019-06-13,광양항태양광,전남 광양시 도이동 775,2.3,10377000
2019-06-14,광양항태양광,전남 광양시 도이동 775,2.3,2509200
2019-06-15,광양항태양광,전남 광양시 도이동 775,2.3,11730600
2019-06-16,광양항태양광,전남 광양시 도이동 775,2.3,9718200
2019-06-17,광양항태양광,전남 광양시 도이동 775,2.3,10213200
2019-06-18,광양항태양광,전남 광양시 도이동 775,2.3,6035400
2019-06-19,광양항태양광,전남 광양시 도이동 775,2.3,9514800
2019-06-20,광양항태양광,전남 광양시 도이동 775,2.3,10096200
2019-06-21,광양항태양광,전남 광양시 도이동 775,2.3,11215800
2019-06-22,광양항태양광,전남 광양시 도이동 775,2.3,7479000
2019-06-23,광양항태양광,전남 광양시 도이동 775,2.3,10477800
2019-06-24,광양항태양광,전남 광양시 도이동 775,2.3,9219600
2019-06-25,광양항태양광,전남 광양시 도이동 775,2.3,11122200
2019-06-26,광양항태양광,전남 광양시 도이동 775,2.3,1108800
2019-06-27,광양항태양광,전남 광양시 도이동 775,2.3,7273800
2019-06-28,광양항태양광,전남 광양시 도이동 775,2.3,10364400
2019-06-29,광양항태양광,전남 광양시 도이동 775,2.3,619200
2019-06-30,광양항태양광,전남 광양시 도이동 775,2.3,8389800
2019-07-01,광양항태양광,전남 광양시 도이동 775,2.3,4055400
2019-07-02,광양항태양광,전남 광양시 도이동 775,2.3,10891800
2019-07-03,광양항태양광,전남 광양시 도이동 775,2.3,6892200
2019-07-04,광양항태양광,전남 광양시 도이동 775,2.3,10740600
2019-07-05,광양항태양광,전남 광양시 도이동 775,2.3,9527400
2019-07-06,광양항태양광,전남 광양시 도이동 775,2.3,11802600
2019-07-07,광양항태양광,전남 광양시 도이동 775,2.3,8659800
2019-07-08,광양항태양광,전남 광양시 도이동 775,2.3,7128000
2019-07-09,광양항태양광,전남 광양시 도이동 775,2.3,6073200
2019-07-10,광양항태양광,전남 광양시 도이동 775,2.3,2289600
2019-07-11,광양항태양광,전남 광양시 도이동 775,2.3,8299800
2019-07-12,광양항태양광,전남 광양시 도이동 775,2.3,11102400
2019-07-13,광양항태양광,전남 광양시 도이동 775,2.3,3042000
2019-07-14,광양항태양광,전남 광양시 도이동 775,2.3,8397000
2019-07-15,광양항태양광,전남 광양시 도이동 775,2.3,10123200
2019-07-16,광양항태양광,전남 광양시 도이동 775,2.3,9493200
2019-07-17,광양항태양광,전남 광양시 도이동 775,2.3,9493200
2019-07-18,광양항태양광,전남 광양시 도이동 775,2.3,2538000
2019-07-19,광양항태양광,전남 광양시 도이동 775,2.3,181800
2019-07-20,광양항태양광,전남 광양시 도이동 775,2.3,651600
2019-07-21,광양항태양광,전남 광양시 도이동 775,2.3,3735000
2019-07-22,광양항태양광,전남 광양시 도이동 775,2.3,9358200
2019-07-23,광양항태양광,전남 광양시 도이동 775,2.3,10362600
2019-07-24,광양항태양광,전남 광양시 도이동 775,2.3,3826800
2019-07-25,광양항태양광,전남 광양시 도이동 775,2.3,2316600
2019-07-26,광양항태양광,전남 광양시 도이동 775,2.3,5450400
2019-07-27,광양항태양광,전남 광양시 도이동 775,2.3,2874600
2019-07-28,광양항태양광,전남 광양시 도이동 775,2.3,7891200
2019-07-29,광양항태양광,전남 광양시 도이동 775,2.3,10398600
2019-07-30,광양항태양광,전남 광양시 도이동 775,2.3,9448200
2019-07-31,광양항태양광,전남 광양시 도이동 775,2.3,10594800
2019-08-01,광양항태양광,전남 광양시 도이동 775,2.3,11250000
2019-08-02,광양항태양광,전남 광양시 도이동 775,2.3,10553400
2019-08-03,광양항태양광,전남 광양시 도이동 775,2.3,9601200
2019-08-04,광양항태양광,전남 광양시 도이동 775,2.3,7324200
2019-08-05,광양항태양광,전남 광양시 도이동 775,2.3,10148400
2019-08-06,광양항태양광,전남 광양시 도이동 775,2.3,4980600
2019-08-07,광양항태양광,전남 광양시 도이동 775,2.3,10805400
2019-08-08,광양항태양광,전남 광양시 도이동 775,2.3,9961200
2019-08-09,광양항태양광,전남 광양시 도이동 775,2.3,8677800
2019-08-10,광양항태양광,전남 광양시 도이동 775,2.3,9649800
2019-08-11,광양항태양광,전남 광양시 도이동 775,2.3,7678800
2019-08-12,광양항태양광,전남 광양시 도이동 775,2.3,3729600
2019-08-13,광양항태양광,전남 광양시 도이동 775,2.3,8911800
2019-08-14,광양항태양광,전남 광양시 도이동 775,2.3,10560600
2019-08-15,광양항태양광,전남 광양시 도이동 775,2.3,5758200
2019-08-16,광양항태양광,전남 광양시 도이동 775,2.3,7693200
2019-08-17,광양항태양광,전남 광양시 도이동 775,2.3,10663200
2019-08-18,광양항태양광,전남 광양시 도이동 775,2.3,10308600
2019-08-19,광양항태양광,전남 광양시 도이동 775,2.3,7486200
2019-08-20,광양항태양광,전남 광양시 도이동 775,2.3,5005800
2019-08-21,광양항태양광,전남 광양시 도이동 775,2.3,3706200
2019-08-22,광양항태양광,전남 광양시 도이동 775,2.3,4563000
2019-08-23,광양항태양광,전남 광양시 도이동 775,2.3,4620600
2019-08-24,광양항태양광,전남 광양시 도이동 775,2.3,7009200
2019-08-25,광양항태양광,전남 광양시 도이동 775,2.3,4867200
2019-08-26,광양항태양광,전남 광양시 도이동 775,2.3,8512200
2019-08-27,광양항태양광,전남 광양시 도이동 775,2.3,1287000
2019-08-28,광양항태양광,전남 광양시 도이동 775,2.3,4028400
2019-08-29,광양항태양광,전남 광양시 도이동 775,2.3,1746000
2019-08-30,광양항태양광,전남 광양시 도이동 775,2.3,9997200
2019-08-31,광양항태양광,전남 광양시 도이동 775,2.3,8771400
2019-09-01,광양항태양광,전남 광양시 도이동 775,2.3,2471400
2019-09-02,광양항태양광,전남 광양시 도이동 775,2.3,1872000
2019-09-03,광양항태양광,전남 광양시 도이동 775,2.3,2563200
2019-09-04,광양항태양광,전남 광양시 도이동 775,2.3,1378800
2019-09-05,광양항태양광,전남 광양시 도이동 775,2.3,5994000
2019-09-06,광양항태양광,전남 광양시 도이동 775,2.3,2988000
2019-09-07,광양항태양광,전남 광양시 도이동 775,2.3,0
2019-09-08,광양항태양광,전남 광양시 도이동 775,2.3,2289600
2019-09-09,광양항태양광,전남 광양시 도이동 775,2.3,6100200
2019-09-10,광양항태양광,전남 광양시 도이동 775,2.3,7525800
2019-09-11,광양항태양광,전남 광양시 도이동 775,2.3,6337800
2019-09-12,광양항태양광,전남 광양시 도이동 775,2.3,2658600
2019-09-13,광양항태양광,전남 광양시 도이동 775,2.3,9684000
2019-09-14,광양항태양광,전남 광양시 도이동 775,2.3,8974800
2019-09-15,광양항태양광,전남 광양시 도이동 775,2.3,7437600
2019-09-16,광양항태양광,전남 광양시 도이동 775,2.3,7862400
2019-09-17,광양항태양광,전남 광양시 도이동 775,2.3,9567000
2019-09-18,광양항태양광,전남 광양시 도이동 775,2.3,8496000
2019-09-19,광양항태양광,전남 광양시 도이동 775,2.3,8040600
2019-09-20,광양항태양광,전남 광양시 도이동 775,2.3,7151400
2019-09-21,광양항태양광,전남 광양시 도이동 775,2.3,1161000
2019-09-22,광양항태양광,전남 광양시 도이동 775,2.3,1342800
2019-09-23,광양항태양광,전남 광양시 도이동 775,2.3,3461400
2019-09-24,광양항태양광,전남 광양시 도이동 775,2.3,8668800
2019-09-25,광양항태양광,전남 광양시 도이동 775,2.3,6987600
2019-09-26,광양항태양광,전남 광양시 도이동 775,2.3,7815600
2019-09-27,광양항태양광,전남 광양시 도이동 775,2.3,4550400
2019-09-28,광양항태양광,전남 광양시 도이동 775,2.3,3585600
2019-09-29,광양항태양광,전남 광양시 도이동 775,2.3,6820200
2019-09-30,광양항태양광,전남 광양시 도이동 775,2.3,4059000
2019-10-01,광양항태양광,전남 광양시 도이동 775,2.3,1029600
2019-10-02,광양항태양광,전남 광양시 도이동 775,2.3,160200
2019-10-03,광양항태양광,전남 광양시 도이동 775,2.3,5927400
2019-10-04,광양항태양광,전남 광양시 도이동 775,2.3,7896600
2019-10-05,광양항태양광,전남 광양시 도이동 775,2.3,6022800
2019-10-06,광양항태양광,전남 광양시 도이동 775,2.3,7502400
2019-10-07,광양항태양광,전남 광양시 도이동 775,2.3,1159200
2019-10-08,광양항태양광,전남 광양시 도이동 775,2.3,6238800
2019-10-09,광양항태양광,전남 광양시 도이동 775,2.3,6949800
2019-10-10,광양항태양광,전남 광양시 도이동 775,2.3,6001200
2019-10-11,광양항태양광,전남 광양시 도이동 775,2.3,5603400
2019-10-12,광양항태양광,전남 광양시 도이동 775,2.3,5743800
2019-10-13,광양항태양광,전남 광양시 도이동 775,2.3,6440400
2019-10-14,광양항태양광,전남 광양시 도이동 775,2.3,7239600
2019-10-15,광양항태양광,전남 광양시 도이동 775,2.3,5153400
2019-10-16,광양항태양광,전남 광양시 도이동 775,2.3,7117200
2019-10-17,광양항태양광,전남 광양시 도이동 775,2.3,5036400
2019-10-18,광양항태양광,전남 광양시 도이동 775,2.3,1182600
2019-10-19,광양항태양광,전남 광양시 도이동 775,2.3,7241400
2019-10-20,광양항태양광,전남 광양시 도이동 775,2.3,7072200
2019-10-21,광양항태양광,전남 광양시 도이동 775,2.3,7093800
2019-10-22,광양항태양광,전남 광양시 도이동 775,2.3,7075800
2019-10-23,광양항태양광,전남 광양시 도이동 775,2.3,3612600
2019-10-24,광양항태양광,전남 광양시 도이동 775,2.3,3981600
2019-10-25,광양항태양광,전남 광양시 도이동 775,2.3,5848200
2019-10-26,광양항태양광,전남 광양시 도이동 775,2.3,6642000
2019-10-27,광양항태양광,전남 광양시 도이동 775,2.3,5563800
2019-10-28,광양항태양광,전남 광양시 도이동 775,2.3,6143400
2019-10-29,광양항태양광,전남 광양시 도이동 775,2.3,5337000
2019-10-30,광양항태양광,전남 광양시 도이동 775,2.3,6409800
2019-10-31,광양항태양광,전남 광양시 도이동 775,2.3,6120000
2019-11-01,광양항태양광,전남 광양시 도이동 775,2.3,5491800
2019-11-02,광양항태양광,전남 광양시 도이동 775,2.3,4330800
2019-11-03,광양항태양광,전남 광양시 도이동 775,2.3,4518000
2019-11-04,광양항태양광,전남 광양시 도이동 775,2.3,4289400
2019-11-05,광양항태양광,전남 광양시 도이동 775,2.3,5542200
2019-11-06,광양항태양광,전남 광양시 도이동 775,2.3,5389200
2019-11-07,광양항태양광,전남 광양시 도이동 775,2.3,5025600
2019-11-08,광양항태양광,전남 광양시 도이동 775,2.3,5558400
2019-11-09,광양항태양광,전남 광양시 도이동 775,2.3,5455800
2019-11-10,광양항태양광,전남 광양시 도이동 775,2.3,3227400
2019-11-11,광양항태양광,전남 광양시 도이동 775,2.3,4888800
2019-11-12,광양항태양광,전남 광양시 도이동 775,2.3,5164200
2019-11-13,광양항태양광,전남 광양시 도이동 775,2.3,2368800
2019-11-14,광양항태양광,전남 광양시 도이동 775,2.3,5864400
2019-11-15,광양항태양광,전남 광양시 도이동 775,2.3,5401800
2019-11-16,광양항태양광,전남 광양시 도이동 775,2.3,5153400
2019-11-17,광양항태양광,전남 광양시 도이동 775,2.3,842400
2019-11-18,광양항태양광,전남 광양시 도이동 775,2.3,2066400
2019-11-19,광양항태양광,전남 광양시 도이동 775,2.3,3949200
2019-11-20,광양항태양광,전남 광양시 도이동 775,2.3,5360400
2019-11-21,광양항태양광,전남 광양시 도이동 775,2.3,4921200
2019-11-22,광양항태양광,전남 광양시 도이동 775,2.3,5126400
2019-11-23,광양항태양광,전남 광양시 도이동 775,2.3,5025600
2019-11-24,광양항태양광,전남 광양시 도이동 775,2.3,3202200
2019-11-25,광양항태양광,전남 광양시 도이동 775,2.3,3076200
2019-11-26,광양항태양광,전남 광양시 도이동 775,2.3,4320000
2019-11-27,광양항태양광,전남 광양시 도이동 775,2.3,1729800
2019-11-28,광양항태양광,전남 광양시 도이동 775,2.3,4771800
2019-11-29,광양항태양광,전남 광양시 도이동 775,2.3,4824000
2019-11-30,광양항태양광,전남 광양시 도이동 775,2.3,4802400
2019-12-01,광양항태양광,전남 광양시 도이동 775,2.3,370800
2019-12-02,광양항태양광,전남 광양시 도이동 775,2.3,3832200
2019-12-03,광양항태양광,전남 광양시 도이동 775,2.3,3826800
2019-12-04,광양항태양광,전남 광양시 도이동 775,2.3,4685400
2019-12-05,광양항태양광,전남 광양시 도이동 775,2.3,4771800
2019-12-06,광양항태양광,전남 광양시 도이동 775,2.3,3544200
2019-12-07,광양항태양광,전남 광양시 도이동 775,2.3,4687200
2019-12-08,광양항태양광,전남 광양시 도이동 775,2.3,4582800
2019-12-09,광양항태양광,전남 광양시 도이동 775,2.3,4258800
2019-12-10,광양항태양광,전남 광양시 도이동 775,2.3,3891600
2019-12-11,광양항태양광,전남 광양시 도이동 775,2.3,3677400
2019-12-12,광양항태양광,전남 광양시 도이동 775,2.3,4663800
2019-12-13,광양항태양광,전남 광양시 도이동 775,2.3,4064400
2019-12-14,광양항태양광,전남 광양시 도이동 775,2.3,4752000
2019-12-15,광양항태양광,전남 광양시 도이동 775,2.3,4687200
2019-12-16,광양항태양광,전남 광양시 도이동 775,2.3,3798000
2019-12-17,광양항태양광,전남 광양시 도이동 775,2.3,1198800
2019-12-18,광양항태양광,전남 광양시 도이동 775,2.3,4888800
2019-12-19,광양항태양광,전남 광양시 도이동 775,2.3,2694600
2019-12-20,광양항태양광,전남 광양시 도이동 775,2.3,3265200
2019-12-21,광양항태양광,전남 광양시 도이동 775,2.3,1618200
2019-12-22,광양항태양광,전남 광양시 도이동 775,2.3,2197800
2019-12-23,광양항태양광,전남 광양시 도이동 775,2.3,3403800
2019-12-24,광양항태양광,전남 광양시 도이동 775,2.3,4573800
2019-12-25,광양항태양광,전남 광양시 도이동 775,2.3,4627800
2019-12-26,광양항태양광,전남 광양시 도이동 775,2.3,478800
2019-12-27,광양항태양광,전남 광양시 도이동 775,2.3,5119200
2019-12-28,광양항태양광,전남 광양시 도이동 775,2.3,4852800
2019-12-29,광양항태양광,전남 광양시 도이동 775,2.3,1431000
2019-12-30,광양항태양광,전남 광양시 도이동 775,2.3,1416600
