날짜,발전기명,주소,설비용량(MW),일일발전량(Wh)
2021-12-31,광양항태양광,전남 광양시 도이동 775,2.3,5063400
2022-01-01,광양항태양광,전남 광양시 도이동 775,2.3,5050800
2022-01-02,광양항태양광,전남 광양시 도이동 775,2.3,4413600
2022-01-03,광양항태양광,전남 광양시 도이동 775,2.3,5097600
2022-01-04,광양항태양광,전남 광양시 도이동 775,2.3,4843800
2022-01-05,광양항태양광,전남 광양시 도이동 775,2.3,1688400
2022-01-06,광양항태양광,전남 광양시 도이동 775,2.3,5160600
2022-01-07,광양항태양광,전남 광양시 도이동 775,2.3,5081400
2022-01-08,광양항태양광,전남 광양시 도이동 775,2.3,5119200
2022-01-09,광양항태양광,전남 광양시 도이동 775,2.3,3724200
2022-01-10,광양항태양광,전남 광양시 도이동 775,2.3,4422600
2022-01-11,광양항태양광,전남 광양시 도이동 775,2.3,5162400
2022-01-12,광양항태양광,전남 광양시 도이동 775,2.3,5499000
2022-01-13,광양항태양광,전남 광양시 도이동 775,2.3,5184000
2022-01-14,광양항태양광,전남 광양시 도이동 775,2.3,5508000
2022-01-15,광양항태양광,전남 광양시 도이동 775,2.3,5072400
2022-01-16,광양항태양광,전남 광양시 도이동 775,2.3,4939200
2022-01-17,광양항태양광,전남 광양시 도이동 775,2.3,4701600
2022-01-18,광양항태양광,전남 광양시 도이동 775,2.3,5565600
2022-01-19,광양항태양광,전남 광양시 도이동 775,2.3,5007600
2022-01-20,광양항태양광,전남 광양시 도이동 775,2.3,5423400
2022-01-21,광양항태양광,전남 광양시 도이동 775,2.3,5202000
2022-01-22,광양항태양광,전남 광양시 도이동 775,2.3,4203000
2022-01-23,광양항태양광,전남 광양시 도이동 775,2.3,2961000
2022-01-24,광양항태양광,전남 광양시 도이동 775,2.3,3976200
2022-01-25,광양항태양광,전남 광양시 도이동 775,2.3,1332000
2022-01-26,광양항태양광,전남 광양시 도이동 775,2.3,5180400
2022-01-27,광양항태양광,전남 광양시 도이동 775,2.3,5112000
2022-01-28,광양항태양광,전남 광양시 도이동 775,2.3,5803200
2022-01-29,광양항태양광,전남 광양시 도이동 775,2.3,4676400
2022-01-30,광양항태양광,전남 광양시 도이동 775,2.3,4892400
2022-01-31,광양항태양광,전남 광양시 도이동 775,2.3,5956200
2022-02-01,광양항태양광,전남 광양시 도이동 775,2.3,4687200
2022-02-02,광양항태양광,전남 광양시 도이동 775,2.3,4483800
2022-02-03,광양항태양광,전남 광양시 도이동 775,2.3,6118200
2022-02-04,광양항태양광,전남 광양시 도이동 775,2.3,5880600
2022-02-05,광양항태양광,전남 광양시 도이동 775,2.3,6022800
2022-02-06,광양항태양광,전남 광양시 도이동 775,2.3,5067000
2022-02-07,광양항태양광,전남 광양시 도이동 775,2.3,2935800
2022-02-08,광양항태양광,전남 광양시 도이동 775,2.3,6062400
2022-02-09,광양항태양광,전남 광양시 도이동 775,2.3,4987800
2022-02-10,광양항태양광,전남 광양시 도이동 775,2.3,6258600
2022-02-11,광양항태양광,전남 광양시 도이동 775,2.3,6337800
2022-02-12,광양항태양광,전남 광양시 도이동 775,2.3,5990400
2022-02-13,광양항태양광,전남 광양시 도이동 775,2.3,4955400
2022-02-14,광양항태양광,전남 광양시 도이동 775,2.3,4212000
2022-02-15,광양항태양광,전남 광양시 도이동 775,2.3,6521400
2022-02-16,광양항태양광,전남 광양시 도이동 775,2.3,5605200
2022-02-17,광양항태양광,전남 광양시 도이동 775,2.3,6606000
2022-02-18,광양항태양광,전남 광양시 도이동 775,2.3,6742800
2022-02-19,광양항태양광,전남 광양시 도이동 775,2.3,3843000
2022-02-20,광양항태양광,전남 광양시 도이동 775,2.3,7412400
2022-02-21,광양항태양광,전남 광양시 도이동 775,2.3,1994400
2022-02-22,광양항태양광,전남 광양시 도이동 775,2.3,6998400
2022-02-23,광양항태양광,전남 광양시 도이동 775,2.3,6264000
2022-02-24,광양항태양광,전남 광양시 도이동 775,2.3,4676400
2022-02-25,광양항태양광,전남 광양시 도이동 775,2.3,7311600
2022-02-26,광양항태양광,전남 광양시 도이동 775,2.3,7074000
2022-02-27,광양항태양광,전남 광양시 도이동 775,2.3,7745400
2022-02-28,광양항태양광,전남 광양시 도이동 775,2.3,5653800
2022-03-01,광양항태양광,전남 광양시 도이동 775,2.3,5632200
2022-03-02,광양항태양광,전남 광양시 도이동 775,2.3,8749800
2022-03-03,광양항태양광,전남 광양시 도이동 775,2.3,8341200
2022-03-04,광양항태양광,전남 광양시 도이동 775,2.3,5902200
2022-03-05,광양항태양광,전남 광양시 도이동 775,2.3,8694000
2022-03-06,광양항태양광,전남 광양시 도이동 775,2.3,9064800
2022-03-07,광양항태양광,전남 광양시 도이동 775,2.3,6942600
2022-03-08,광양항태양광,전남 광양시 도이동 775,2.3,8332200
2022-03-09,광양항태양광,전남 광양시 도이동 775,2.3,8328600
2022-03-10,광양항태양광,전남 광양시 도이동 775,2.3,7149600
2022-03-11,광양항태양광,전남 광양시 도이동 775,2.3,3880800
2022-03-12,광양항태양광,전남 광양시 도이동 775,2.3,7668000
2022-03-13,광양항태양광,전남 광양시 도이동 775,2.3,669600
2022-03-14,광양항태양광,전남 광양시 도이동 775,2.3,657000
2022-03-15,광양항태양광,전남 광양시 도이동 775,2.3,8526600
2022-03-16,광양항태양광,전남 광양시 도이동 775,2.3,9158400
2022-03-17,광양항태양광,전남 광양시 도이동 775,2.3,2138400
2022-03-18,광양항태양광,전남 광양시 도이동 775,2.3,4606200
2022-03-19,광양항태양광,전남 광양시 도이동 775,2.3,5351400
2022-03-20,광양항태양광,전남 광양시 도이동 775,2.3,7948800
2022-03-21,광양항태양광,전남 광양시 도이동 775,2.3,6825600
2022-03-22,광양항태양광,전남 광양시 도이동 775,2.3,8566200
2022-03-23,광양항태양광,전남 광양시 도이동 775,2.3,5679000
2022-03-24,광양항태양광,전남 광양시 도이동 775,2.3,9082800
2022-03-25,광양항태양광,전남 광양시 도이동 775,2.3,2806200
2022-03-26,광양항태양광,전남 광양시 도이동 775,2.3,6514200
2022-03-27,광양항태양광,전남 광양시 도이동 775,2.3,9417600
2022-03-28,광양항태양광,전남 광양시 도이동 775,2.3,8292600
2022-03-29,광양항태양광,전남 광양시 도이동 775,2.3,10213200
2022-03-30,광양항태양광,전남 광양시 도이동 775,2.3,6498000
2022-03-31,광양항태양광,전남 광양시 도이동 775,2.3,6886800
2022-04-01,광양항태양광,전남 광양시 도이동 775,2.3,9574200
2022-04-02,광양항태양광,전남 광양시 도이동 775,2.3,10515600
2022-04-03,광양항태양광,전남 광양시 도이동 775,2.3,10413000
2022-04-04,광양항태양광,전남 광양시 도이동 775,2.3,10461600
2022-04-05,광양항태양광,전남 광양시 도이동 775,2.3,8658000
2022-04-06,광양항태양광,전남 광양시 도이동 775,2.3,10062000
2022-04-07,광양항태양광,전남 광양시 도이동 775,2.3,9324000
2022-04-08,광양항태양광,전남 광양시 도이동 775,2.3,10566000
2022-04-09,광양항태양광,전남 광양시 도이동 775,2.3,10323000
2022-04-10,광양항태양광,전남 광양시 도이동 775,2.3,10495800
2022-04-11,광양항태양광,전남 광양시 도이동 775,2.3,4131000
2022-04-12,광양항태양광,전남 광양시 도이동 775,2.3,9984600
2022-04-13,광양항태양광,전남 광양시 도이동 775,2.3,2624400
2022-04-14,광양항태양광,전남 광양시 도이동 775,2.3,6523200
2022-04-15,광양항태양광,전남 광양시 도이동 775,2.3,10411200
2022-04-16,광양항태양광,전남 광양시 도이동 775,2.3,10675800
2022-04-17,광양항태양광,전남 광양시 도이동 775,2.3,11097000
2022-04-18,광양항태양광,전남 광양시 도이동 775,2.3,8226000
2022-04-19,광양항태양광,전남 광양시 도이동 775,2.3,10668600
2022-04-20,광양항태양광,전남 광양시 도이동 775,2.3,10728000
2022-04-21,광양항태양광,전남 광양시 도이동 775,2.3,3335400
2022-04-22,광양항태양광,전남 광양시 도이동 775,2.3,11350800
2022-04-23,광양항태양광,전남 광양시 도이동 775,2.3,6665400
2022-04-24,광양항태양광,전남 광양시 도이동 775,2.3,11140200
2022-04-25,광양항태양광,전남 광양시 도이동 775,2.3,8456400
2022-04-26,광양항태양광,전남 광양시 도이동 775,2.3,1283400
2022-04-27,광양항태양광,전남 광양시 도이동 775,2.3,10600200
2022-04-28,광양항태양광,전남 광양시 도이동 775,2.3,10155600
2022-04-29,광양항태양광,전남 광양시 도이동 775,2.3,4339800
2022-04-30,광양항태양광,전남 광양시 도이동 775,2.3,7713000
2022-05-01,광양항태양광,전남 광양시 도이동 775,2.3,12402000
2022-05-02,광양항태양광,전남 광양시 도이동 775,2.3,10580400
2022-05-03,광양항태양광,전남 광양시 도이동 775,2.3,12198600
2022-05-04,광양항태양광,전남 광양시 도이동 775,2.3,12290400
2022-05-05,광양항태양광,전남 광양시 도이동 775,2.3,12362400
2022-05-06,광양항태양광,전남 광양시 도이동 775,2.3,12103200
2022-05-07,광양항태양광,전남 광양시 도이동 775,2.3,11741400
2022-05-08,광양항태양광,전남 광양시 도이동 775,2.3,10575000
2022-05-09,광양항태양광,전남 광양시 도이동 775,2.3,8960400
2022-05-10,광양항태양광,전남 광양시 도이동 775,2.3,8854200
2022-05-11,광양항태양광,전남 광양시 도이동 775,2.3,6733800
2022-05-12,광양항태양광,전남 광양시 도이동 775,2.3,6627600
2022-05-13,광양항태양광,전남 광양시 도이동 775,2.3,1306800
2022-05-14,광양항태양광,전남 광양시 도이동 775,2.3,11795400
2022-05-15,광양항태양광,전남 광양시 도이동 775,2.3,11948400
2022-05-16,광양항태양광,전남 광양시 도이동 775,2.3,12465000
2022-05-17,광양항태양광,전남 광양시 도이동 775,2.3,11314800
2022-05-18,광양항태양광,전남 광양시 도이동 775,2.3,11757600
2022-05-19,광양항태양광,전남 광양시 도이동 775,2.3,7443000
2022-05-20,광양항태양광,전남 광양시 도이동 775,2.3,6870600
2022-05-21,광양항태양광,전남 광양시 도이동 775,2.3,12042000
2022-05-22,광양항태양광,전남 광양시 도이동 775,2.3,11961000
2022-05-23,광양항태양광,전남 광양시 도이동 775,2.3,10261800
2022-05-24,광양항태양광,전남 광양시 도이동 775,2.3,11255400
2022-05-25,광양항태양광,전남 광양시 도이동 775,2.3,11273400
2022-05-26,광양항태양광,전남 광양시 도이동 775,2.3,11484000
2022-05-27,광양항태양광,전남 광양시 도이동 775,2.3,11431800
2022-05-28,광양항태양광,전남 광양시 도이동 775,2.3,9300600
2022-05-29,광양항태양광,전남 광양시 도이동 775,2.3,11898000
2022-05-30,광양항태양광,전남 광양시 도이동 775,2.3,6516000
2022-05-31,광양항태양광,전남 광양시 도이동 775,2.3,12963600
2022-06-01,광양항태양광,전남 광양시 도이동 775,2.3,11503800
2022-06-02,광양항태양광,전남 광양시 도이동 775,2.3,12717000
2022-06-03,광양항태양광,전남 광양시 도이동 775,2.3,12040200
2022-06-04,광양항태양광,전남 광양시 도이동 775,2.3,10438200
2022-06-05,광양항태양광,전남 광양시 도이동 775,2.3,1296000
2022-06-06,광양항태양광,전남 광양시 도이동 775,2.3,9205200
2022-06-07,광양항태양광,전남 광양시 도이동 775,2.3,5365800
2022-06-08,광양항태양광,전남 광양시 도이동 775,2.3,5234400
2022-06-09,광양항태양광,전남 광양시 도이동 775,2.3,11289600
2022-06-10,광양항태양광,전남 광양시 도이동 775,2.3,9511200
2022-06-11,광양항태양광,전남 광양시 도이동 775,2.3,9871200
2022-06-12,광양항태양광,전남 광양시 도이동 775,2.3,10420200
2022-06-13,광양항태양광,전남 광양시 도이동 775,2.3,4483800
2022-06-14,광양항태양광,전남 광양시 도이동 775,2.3,4681800
2022-06-15,광양항태양광,전남 광양시 도이동 775,2.3,8971200
2022-06-16,광양항태양광,전남 광양시 도이동 775,2.3,11035800
2022-06-17,광양항태양광,전남 광양시 도이동 775,2.3,10027800
2022-06-18,광양항태양광,전남 광양시 도이동 775,2.3,12515400
2022-06-19,광양항태양광,전남 광양시 도이동 775,2.3,12180600
2022-06-20,광양항태양광,전남 광양시 도이동 775,2.3,9271800
2022-06-21,광양항태양광,전남 광양시 도이동 775,2.3,12038400
2022-06-22,광양항태양광,전남 광양시 도이동 775,2.3,12268800
2022-06-23,광양항태양광,전남 광양시 도이동 775,2.3,3472200
2022-06-24,광양항태양광,전남 광양시 도이동 775,2.3,7120800
2022-06-25,광양항태양광,전남 광양시 도이동 775,2.3,7048800
2022-06-26,광양항태양광,전남 광양시 도이동 775,2.3,5675400
2022-06-27,광양항태양광,전남 광양시 도이동 775,2.3,2307600
2022-06-28,광양항태양광,전남 광양시 도이동 775,2.3,4208400
2022-06-29,광양항태양광,전남 광양시 도이동 775,2.3,6431400
2022-06-30,광양항태양광,전남 광양시 도이동 775,2.3,12691800
2022-07-01,광양항태양광,전남 광양시 도이동 775,2.3,12756600
2022-07-02,광양항태양광,전남 광양시 도이동 775,2.3,12418200
2022-07-03,광양항태양광,전남 광양시 도이동 775,2.3,11039400
2022-07-04,광양항태양광,전남 광양시 도이동 775,2.3,8578800
2022-07-05,광양항태양광,전남 광양시 도이동 775,2.3,10789200
2022-07-06,광양항태양광,전남 광양시 도이동 775,2.3,10585800
2022-07-07,광양항태양광,전남 광양시 도이동 775,2.3,8949600
2022-07-08,광양항태양광,전남 광양시 도이동 775,2.3,5013000
2022-07-09,광양항태양광,전남 광양시 도이동 775,2.3,11062800
2022-07-10,광양항태양광,전남 광양시 도이동 775,2.3,11091600
2022-07-11,광양항태양광,전남 광양시 도이동 775,2.3,6397200
2022-07-12,광양항태양광,전남 광양시 도이동 775,2.3,4858200
2022-07-13,광양항태양광,전남 광양시 도이동 775,2.3,3088800
2022-07-14,광양항태양광,전남 광양시 도이동 775,2.3,9770400
2022-07-15,광양항태양광,전남 광양시 도이동 775,2.3,11325600
2022-07-16,광양항태양광,전남 광양시 도이동 775,2.3,11167200
2022-07-17,광양항태양광,전남 광양시 도이동 775,2.3,6850800
2022-07-18,광양항태양광,전남 광양시 도이동 775,2.3,777600
2022-07-19,광양항태양광,전남 광양시 도이동 775,2.3,12686400
2022-07-20,광양항태양광,전남 광양시 도이동 775,2.3,11066400
2022-07-21,광양항태양광,전남 광양시 도이동 775,2.3,10288800
2022-07-22,광양항태양광,전남 광양시 도이동 775,2.3,10303200
2022-07-23,광양항태양광,전남 광양시 도이동 775,2.3,6769800
2022-07-24,광양항태양광,전남 광양시 도이동 775,2.3,8155800
2022-07-25,광양항태양광,전남 광양시 도이동 775,2.3,11437200
2022-07-26,광양항태양광,전남 광양시 도이동 775,2.3,7567200
2022-07-27,광양항태양광,전남 광양시 도이동 775,2.3,9968400
2022-07-28,광양항태양광,전남 광양시 도이동 775,2.3,9160200
2022-07-29,광양항태양광,전남 광양시 도이동 775,2.3,9824400
2022-07-30,광양항태양광,전남 광양시 도이동 775,2.3,3272400
2022-07-31,광양항태양광,전남 광양시 도이동 775,2.3,1045800
2022-08-01,광양항태양광,전남 광양시 도이동 775,2.3,2453400
2022-08-02,광양항태양광,전남 광양시 도이동 775,2.3,5477400
2022-08-03,광양항태양광,전남 광양시 도이동 775,2.3,6472800
2022-08-04,광양항태양광,전남 광양시 도이동 775,2.3,9279000
2022-08-05,광양항태양광,전남 광양시 도이동 775,2.3,7761600
2022-08-06,광양항태양광,전남 광양시 도이동 775,2.3,10854000
2022-08-07,광양항태양광,전남 광양시 도이동 775,2.3,10746000
2022-08-08,광양항태양광,전남 광양시 도이동 775,2.3,8703000
2022-08-09,광양항태양광,전남 광양시 도이동 775,2.3,7705800
2022-08-10,광양항태양광,전남 광양시 도이동 775,2.3,5828400
2022-08-11,광양항태양광,전남 광양시 도이동 775,2.3,2352600
2022-08-12,광양항태양광,전남 광양시 도이동 775,2.3,7156800
2022-08-13,광양항태양광,전남 광양시 도이동 775,2.3,9081000
2022-08-14,광양항태양광,전남 광양시 도이동 775,2.3,10686600
2022-08-15,광양항태양광,전남 광양시 도이동 775,2.3,8895600
2022-08-16,광양항태양광,전남 광양시 도이동 775,2.3,2012400
2022-08-17,광양항태양광,전남 광양시 도이동 775,2.3,4442400
2022-08-18,광양항태양광,전남 광양시 도이동 775,2.3,11712600
2022-08-19,광양항태양광,전남 광양시 도이동 775,2.3,7876800
2022-08-20,광양항태양광,전남 광양시 도이동 775,2.3,3121200
2022-08-21,광양항태양광,전남 광양시 도이동 775,2.3,7671600
2022-08-22,광양항태양광,전남 광양시 도이동 775,2.3,11084400
2022-08-23,광양항태양광,전남 광양시 도이동 775,2.3,5059800
2022-08-24,광양항태양광,전남 광양시 도이동 775,2.3,4341600
2022-08-25,광양항태양광,전남 광양시 도이동 775,2.3,9167400
2022-08-26,광양항태양광,전남 광양시 도이동 775,2.3,10686600
2022-08-27,광양항태양광,전남 광양시 도이동 775,2.3,9185400
2022-08-28,광양항태양광,전남 광양시 도이동 775,2.3,9878400
2022-08-29,광양항태양광,전남 광양시 도이동 775,2.3,6597000
2022-08-30,광양항태양광,전남 광양시 도이동 775,2.3,1616400
2022-08-31,광양항태양광,전남 광양시 도이동 775,2.3,4863600
2022-09-01,광양항태양광,전남 광양시 도이동 775,2.3,3781800
2022-09-02,광양항태양광,전남 광양시 도이동 775,2.3,783000
2022-09-03,광양항태양광,전남 광양시 도이동 775,2.3,5135400
2022-09-04,광양항태양광,전남 광양시 도이동 775,2.3,8357400
2022-09-05,광양항태양광,전남 광양시 도이동 775,2.3,946800
2022-09-06,광양항태양광,전남 광양시 도이동 775,2.3,1402200
2022-09-07,광양항태양광,전남 광양시 도이동 775,2.3,9840600
2022-09-08,광양항태양광,전남 광양시 도이동 775,2.3,9304200
2022-09-09,광양항태양광,전남 광양시 도이동 775,2.3,9831600
2022-09-10,광양항태양광,전남 광양시 도이동 775,2.3,6346800
2022-09-11,광양항태양광,전남 광양시 도이동 775,2.3,9208800
2022-09-12,광양항태양광,전남 광양시 도이동 775,2.3,4042800
2022-09-13,광양항태양광,전남 광양시 도이동 775,2.3,5535000
2022-09-14,광양항태양광,전남 광양시 도이동 775,2.3,7493400
2022-09-15,광양항태양광,전남 광양시 도이동 775,2.3,8746200
2022-09-16,광양항태양광,전남 광양시 도이동 775,2.3,6008400
2022-09-17,광양항태양광,전남 광양시 도이동 775,2.3,6481800
2022-09-18,광양항태양광,전남 광양시 도이동 775,2.3,8395200
2022-09-19,광양항태양광,전남 광양시 도이동 775,2.3,9018000
2022-09-20,광양항태양광,전남 광양시 도이동 775,2.3,8051400
2022-09-21,광양항태양광,전남 광양시 도이동 775,2.3,9541800
2022-09-22,광양항태양광,전남 광양시 도이동 775,2.3,9207000
2022-09-23,광양항태양광,전남 광양시 도이동 775,2.3,8830800
2022-09-24,광양항태양광,전남 광양시 도이동 775,2.3,9016200
2022-09-25,광양항태양광,전남 광양시 도이동 775,2.3,2973600
2022-09-26,광양항태양광,전남 광양시 도이동 775,2.3,2928600
2022-09-27,광양항태양광,전남 광양시 도이동 775,2.3,9099000
2022-09-28,광양항태양광,전남 광양시 도이동 775,2.3,5634000
2022-09-29,광양항태양광,전남 광양시 도이동 775,2.3,8877600
2022-09-30,광양항태양광,전남 광양시 도이동 775,2.3,8740800
2022-10-01,광양항태양광,전남 광양시 도이동 775,2.3,8200800
2022-10-02,광양항태양광,전남 광양시 도이동 775,2.3,8344800
2022-10-03,광양항태양광,전남 광양시 도이동 775,2.3,6116400
2022-10-04,광양항태양광,전남 광양시 도이동 775,2.3,4136400
2022-10-05,광양항태양광,전남 광양시 도이동 775,2.3,6204600
2022-10-06,광양항태양광,전남 광양시 도이동 775,2.3,5070600
2022-10-07,광양항태양광,전남 광양시 도이동 775,2.3,7903800
2022-10-08,광양항태양광,전남 광양시 도이동 775,2.3,5875200
2022-10-09,광양항태양광,전남 광양시 도이동 775,2.3,1906200
2022-10-10,광양항태양광,전남 광양시 도이동 775,2.3,7372800
2022-10-11,광양항태양광,전남 광양시 도이동 775,2.3,9010800
2022-10-12,광양항태양광,전남 광양시 도이동 775,2.3,8404200
2022-10-13,광양항태양광,전남 광양시 도이동 775,2.3,8283600
2022-10-14,광양항태양광,전남 광양시 도이동 775,2.3,8375400
2022-10-15,광양항태양광,전남 광양시 도이동 775,2.3,8105400
2022-10-16,광양항태양광,전남 광양시 도이동 775,2.3,7927200
2022-10-17,광양항태양광,전남 광양시 도이동 775,2.3,7835400
2022-10-18,광양항태양광,전남 광양시 도이동 775,2.3,8240400
2022-10-19,광양항태양광,전남 광양시 도이동 775,2.3,7986600
2022-10-20,광양항태양광,전남 광양시 도이동 775,2.3,7902000
2022-10-21,광양항태양광,전남 광양시 도이동 775,2.3,5432400
2022-10-22,광양항태양광,전남 광양시 도이동 775,2.3,5668200
2022-10-23,광양항태양광,전남 광양시 도이동 775,2.3,7070400
2022-10-24,광양항태양광,전남 광양시 도이동 775,2.3,7390800
2022-10-25,광양항태양광,전남 광양시 도이동 775,2.3,7331400
2022-10-26,광양항태양광,전남 광양시 도이동 775,2.3,6661800
2022-10-27,광양항태양광,전남 광양시 도이동 775,2.3,6863400
2022-10-28,광양항태양광,전남 광양시 도이동 775,2.3,6377400
2022-10-29,광양항태양광,전남 광양시 도이동 775,2.3,6388200
2022-10-30,광양항태양광,전남 광양시 도이동 775,2.3,6555600
2022-10-31,광양항태양광,전남 광양시 도이동 775,2.3,6571800
2022-11-01,광양항태양광,전남 광양시 도이동 775,2.3,6300000
2022-11-02,광양항태양광,전남 광양시 도이동 775,2.3,6354000
2022-11-03,광양항태양광,전남 광양시 도이동 775,2.3,6303600
2022-11-04,광양항태양광,전남 광양시 도이동 775,2.3,6640200
2022-11-05,광양항태양광,전남 광양시 도이동 775,2.3,6589800
2022-11-06,광양항태양광,전남 광양시 도이동 775,2.3,6282000
2022-11-07,광양항태양광,전남 광양시 도이동 775,2.3,5754600
2022-11-08,광양항태양광,전남 광양시 도이동 775,2.3,5734800
2022-11-09,광양항태양광,전남 광양시 도이동 775,2.3,5641200
2022-11-10,광양항태양광,전남 광양시 도이동 775,2.3,5292000
2022-11-11,광양항태양광,전남 광양시 도이동 775,2.3,4552200
2022-11-12,광양항태양광,전남 광양시 도이동 775,2.3,3175200
2022-11-13,광양항태양광,전남 광양시 도이동 775,2.3,5070600
2022-11-14,광양항태양광,전남 광양시 도이동 775,2.3,2365200
2022-11-15,광양항태양광,전남 광양시 도이동 775,2.3,6111000
2022-11-16,광양항태양광,전남 광양시 도이동 775,2.3,5583600
2022-11-17,광양항태양광,전남 광양시 도이동 775,2.3,5400000
2022-11-18,광양항태양광,전남 광양시 도이동 775,2.3,5884200
2022-11-19,광양항태양광,전남 광양시 도이동 775,2.3,5079600
2022-11-20,광양항태양광,전남 광양시 도이동 775,2.3,1348200
2022-11-21,광양항태양광,전남 광양시 도이동 775,2.3,3657600
2022-11-22,광양항태양광,전남 광양시 도이동 775,2.3,1299600
2022-11-23,광양항태양광,전남 광양시 도이동 775,2.3,5360400
2022-11-24,광양항태양광,전남 광양시 도이동 775,2.3,4955400
2022-11-25,광양항태양광,전남 광양시 도이동 775,2.3,4917600
2022-11-26,광양항태양광,전남 광양시 도이동 775,2.3,5295600
2022-11-27,광양항태양광,전남 광양시 도이동 775,2.3,4878000
2022-11-28,광양항태양광,전남 광양시 도이동 775,2.3,583200
2022-11-29,광양항태양광,전남 광양시 도이동 775,2.3,1101600
2022-11-30,광양항태양광,전남 광양시 도이동 775,2.3,4325400
2022-12-01,광양항태양광,전남 광양시 도이동 775,2.3,4203000
2022-12-02,광양항태양광,전남 광양시 도이동 775,2.3,5221800
2022-12-03,광양항태양광,전남 광양시 도이동 775,2.3,1990800
2022-12-04,광양항태양광,전남 광양시 도이동 775,2.3,4167000
2022-12-05,광양항태양광,전남 광양시 도이동 775,2.3,4136400
2022-12-06,광양항태양광,전남 광양시 도이동 775,2.3,4791600
2022-12-07,광양항태양광,전남 광양시 도이동 775,2.3,4708800
2022-12-08,광양항태양광,전남 광양시 도이동 775,2.3,4575600
2022-12-09,광양항태양광,전남 광양시 도이동 775,2.3,3108600
2022-12-10,광양항태양광,전남 광양시 도이동 775,2.3,2266200
2022-12-11,광양항태양광,전남 광양시 도이동 775,2.3,4703400
2022-12-12,광양항태양광,전남 광양시 도이동 775,2.3,1636200
2022-12-13,광양항태양광,전남 광양시 도이동 775,2.3,4253400
2022-12-14,광양항태양광,전남 광양시 도이동 775,2.3,5081400
2022-12-15,광양항태양광,전남 광양시 도이동 775,2.3,4915800
2022-12-16,광양항태양광,전남 광양시 도이동 775,2.3,4102200
2022-12-17,광양항태양광,전남 광양시 도이동 775,2.3,3785400
2022-12-18,광양항태양광,전남 광양시 도이동 775,2.3,4980600
2022-12-19,광양항태양광,전남 광양시 도이동 775,2.3,4523400
2022-12-20,광양항태양광,전남 광양시 도이동 775,2.3,4743000
2022-12-21,광양항태양광,전남 광양시 도이동 775,2.3,1643400
2022-12-22,광양항태양광,전남 광양시 도이동 775,2.3,3342600
2022-12-23,광양항태양광,전남 광양시 도이동 775,2.3,815400
2022-12-24,광양항태양광,전남 광양시 도이동 775,2.3,4125600
2022-12-25,광양항태양광,전남 광양시 도이동 775,2.3,5151600
2022-12-26,광양항태양광,전남 광양시 도이동 775,2.3,3830400
2022-12-27,광양항태양광,전남 광양시 도이동 775,2.3,4987800
2022-12-28,광양항태양광,전남 광양시 도이동 775,2.3,4334400
2022-12-29,광양항태양광,전남 광양시 도이동 775,2.3,5013000
2022-12-30,광양항태양광,전남 광양시 도이동 775,2.3,4122000
2022-12-31,광양항태양광,전남 광양시 도이동 775,2.3,4982400
